X,Y,nesting,num_operands
(-92*7),-44,1,2
(-82*-93),26,1,2
(-19*80),-20,1,2
(9*60),40,1,2
(-58+88),30,1,2
(76*25),0,1,2
(-17-73),-90,1,2
(66+-81),-15,1,2
(59-61),-2,1,2
(21-71),-50,1,2
(81+62),43,1,2
(-12+57),45,1,2
(53*-51),-3,1,2
(57*9),13,1,2
(-29*-31),99,1,2
(-15+50),35,1,2
(-44+53),9,1,2
(50+67),17,1,2
(-65+38),-27,1,2
(-25+20),-5,1,2
(85+-40),45,1,2
(-87*33),-71,1,2
(-55*-32),60,1,2
(17+19),36,1,2
(-68+65),-3,1,2
(74*-7),-18,1,2
(76+75),51,1,2
(-57+59),2,1,2
(18+81),99,1,2
(17*61),37,1,2
(-79*8),-32,1,2
(88-28),60,1,2
(66+79),45,1,2
(-9*-92),28,1,2
(-93*17),-81,1,2
(-54-54),-8,1,2
(11-39),-28,1,2
(85-72),13,1,2
(77+5),82,1,2
(-30+39),9,1,2
(-89-90),-79,1,2
(-62*-99),38,1,2
(57-63),-6,1,2
(79+20),99,1,2
(87*65),55,1,2
(-44-76),-20,1,2
(-95+88),-7,1,2
(85-8),77,1,2
(-33-39),-72,1,2
(64+42),6,1,2
(39+31),70,1,2
(17*62),54,1,2
(28*-35),-80,1,2
(14-30),-16,1,2
(-37*-10),70,1,2
(-75-18),-93,1,2
(80-7),73,1,2
(32*39),48,1,2
(69-91),-22,1,2
(-73+13),-60,1,2
(-92-67),-59,1,2
(-44*59),-96,1,2
(0-45),-45,1,2
(3*-14),-42,1,2
(75-91),-16,1,2
(-74+95),21,1,2
(-3+51),48,1,2
(-16*45),-20,1,2
(51*-15),-65,1,2
(3+34),37,1,2
(41+-80),-39,1,2
(-38+44),6,1,2
(-38-18),-56,1,2
(43+-94),-51,1,2
(-48-79),-27,1,2
(-21-1),-22,1,2
(-83*26),-58,1,2
(-97-24),-21,1,2
(-10+94),84,1,2
(97*-77),-69,1,2
(0-68),-68,1,2
(-62+-56),-18,1,2
(93+44),37,1,2
(-22-93),-15,1,2
(50*85),50,1,2
(73+6),79,1,2
(-94-40),-34,1,2
(-56-87),-43,1,2
(-62+42),-20,1,2
(75*85),75,1,2
(31*-15),-65,1,2
(-74*-68),32,1,2
(84+43),27,1,2
(63*36),68,1,2
(72-8),64,1,2
(-31+6),-25,1,2
(-41*-40),40,1,2
(-14*-25),50,1,2
(-3-45),-48,1,2
(59*-41),-19,1,2
(-41-18),-59,1,2
(-41+29),-12,1,2
(-44-59),-3,1,2
(74+98),72,1,2
(-47+19),-28,1,2
(41-60),-19,1,2
(42-33),9,1,2
(-59*94),-46,1,2
(53*-69),-57,1,2
(47-67),-20,1,2
(-76+28),-48,1,2
(31*4),24,1,2
(-75-41),-16,1,2
(71-30),41,1,2
(17-68),-51,1,2
(-91-2),-93,1,2
(18-54),-36,1,2
(48*-66),-68,1,2
(-42+69),27,1,2
(-58*-79),82,1,2
(61*-4),-44,1,2
(-19*3),-57,1,2
(73+42),15,1,2
(3-57),-54,1,2
(89*-97),-33,1,2
(-27+64),37,1,2
(46+85),31,1,2
(-71+95),24,1,2
(5+92),97,1,2
(-6*-10),60,1,2
(-71-86),-57,1,2
(-66*92),-72,1,2
(-43-29),-72,1,2
(70-64),6,1,2
(-14*7),-98,1,2
(84-65),19,1,2
(-92*7),-44,1,2
(-54+64),10,1,2
(-93-98),-91,1,2
(53+36),89,1,2
(97*29),13,1,2
(98-1),97,1,2
(45-83),-38,1,2
(7+-11),-4,1,2
(-40-15),-55,1,2
(-32*96),-72,1,2
(18*-74),-32,1,2
(-18-39),-57,1,2
(74-62),12,1,2
(77*-58),-66,1,2
(15-8),7,1,2
(30-2),28,1,2
(-13+3),-10,1,2
(83-8),75,1,2
(-99-35),-34,1,2
(-16+72),56,1,2
(9*-32),-88,1,2
(-99*72),-28,1,2
(-96-5),-1,1,2
(-81*86),-66,1,2
(-11--59),48,1,2
(12-61),-49,1,2
(-89+70),-19,1,2
(-7-42),-49,1,2
(25*10),50,1,2
(-7+84),77,1,2
(-98+97),-1,1,2
(-53*-19),7,1,2
(67*20),40,1,2
(78*-79),-62,1,2
(-83*-29),7,1,2
(13-54),-41,1,2
(-95+37),-58,1,2
(16+52),68,1,2
(62-43),19,1,2
(42*-45),-90,1,2
(-21+74),53,1,2
(-15+79),64,1,2
(-80*75),0,1,2
(-14-88),-2,1,2
(-82*28),-96,1,2
(-77+5),-72,1,2
(94-46),48,1,2
(-99*24),-76,1,2
(-99*18),-82,1,2
(-11-14),-25,1,2
(76-71),5,1,2
(72-71),1,1,2
(-12+12),0,1,2
(59+14),73,1,2
(84*-49),-16,1,2
(13*-77),-1,1,2
(26+25),51,1,2
(-56-40),-96,1,2
(33*-41),-53,1,2
(34-96),-62,1,2
(-20+77),57,1,2
(-40+24),-16,1,2
(83+82),65,1,2
(53*3),59,1,2
(98-89),9,1,2
(-75-53),-28,1,2
(-53+82),29,1,2
(15-16),-1,1,2
(49*70),30,1,2
(64-19),45,1,2
(39*-61),-79,1,2
(-41-48),-89,1,2
(-95-38),-33,1,2
(44+44),88,1,2
(-10--5),-5,1,2
(-24*-62),88,1,2
(-62*10),-20,1,2
(29+87),16,1,2
(-81-13),-94,1,2
(-34+55),21,1,2
(-95+61),-34,1,2
(-16*-60),60,1,2
(82-73),9,1,2
(54+52),6,1,2
(-97-80),-77,1,2
(-23*-21),83,1,2
(-8*48),-84,1,2
(10*-46),-60,1,2
(-63+36),-27,1,2
(-57+63),6,1,2
(19-16),3,1,2
(14+79),93,1,2
(66+43),9,1,2
(-21-42),-63,1,2
(56*53),68,1,2
(-19+25),6,1,2
(68+77),45,1,2
(16*-53),-48,1,2
(-13*-22),86,1,2
(70-55),15,1,2
(-89+80),-9,1,2
(57+-78),-21,1,2
(-21+37),16,1,2
(34+63),97,1,2
(-60+43),-17,1,2
(47-22),25,1,2
(79-67),12,1,2
(-14*86),-4,1,2
(20--75),95,1,2
(-92+99),7,1,2
(84*76),84,1,2
(35*26),10,1,2
(5-93),-88,1,2
(70+24),94,1,2
(91*-51),-41,1,2
(94+53),47,1,2
(-77-59),-36,1,2
(-56+84),28,1,2
(56-16),40,1,2
(-95-37),-32,1,2
(-75--83),8,1,2
(61+95),56,1,2
(-66+3),-63,1,2
(46-39),7,1,2
(64+89),53,1,2
(-27+56),29,1,2
(-40+42),2,1,2
(-36*-50),0,1,2
(-55*5),-75,1,2
(-18*-84),12,1,2
(91*-70),-70,1,2
(-57+-74),-31,1,2
(2*-43),-86,1,2
(11*18),98,1,2
(-28*-39),92,1,2
(7+-81),-74,1,2
(1-80),-79,1,2
(-71+17),-54,1,2
(8+31),39,1,2
(-82-54),-36,1,2
(-76*0),0,1,2
(-46*-65),90,1,2
(-45-2),-47,1,2
(-11+96),85,1,2
(78*-3),-34,1,2
(-41-52),-93,1,2
(-3*-63),89,1,2
(84+28),12,1,2
(61-24),37,1,2
(17+-89),-72,1,2
(-31*-37),47,1,2
(1+48),49,1,2
(-3-72),-75,1,2
(-53+-2),-55,1,2
(-30+35),5,1,2
(-63+16),-47,1,2
(-34--96),62,1,2
(-70-82),-52,1,2
(14+94),8,1,2
(66+96),62,1,2
(-11*51),-61,1,2
(66*78),48,1,2
(92+-18),74,1,2
(4*-34),-36,1,2
(91*-30),-30,1,2
(-62+99),37,1,2
(-14--17),3,1,2
(26+93),19,1,2
(-56-34),-90,1,2
(-49*-96),4,1,2
(9+9),18,1,2
(39-12),27,1,2
(-25+52),27,1,2
(78--9),87,1,2
(-44*25),0,1,2
(-40-78),-18,1,2
(86*-61),-46,1,2
(27*3),81,1,2
(85*5),25,1,2
(19*55),45,1,2
(79*0),0,1,2
(4+73),77,1,2
(67*9),3,1,2
(55+56),11,1,2
(53-19),34,1,2
(-5*-87),35,1,2
(-22-34),-56,1,2
(2*-67),-34,1,2
(5*-82),-10,1,2
(39-12),27,1,2
(-47+24),-23,1,2
(-99+15),-84,1,2
(42+70),12,1,2
(46-30),16,1,2
(59*32),88,1,2
(51+-58),-7,1,2
(-87+60),-27,1,2
(-16+28),12,1,2
(96+16),12,1,2
(-53*-18),54,1,2
(-91+58),-33,1,2
(88*10),80,1,2
(-38*-25),50,1,2
(42*-86),-12,1,2
(-37*-66),42,1,2
(45*-80),0,1,2
(97*-88),-36,1,2
(-88-46),-34,1,2
(39-35),4,1,2
(-39+43),4,1,2
(66+18),84,1,2
(-16*14),-24,1,2
(-42--64),22,1,2
(50*11),50,1,2
(-97+38),-59,1,2
(-81+52),-29,1,2
(40-71),-31,1,2
(-29-89),-18,1,2
(89-7),82,1,2
(-6--62),56,1,2
(97*19),43,1,2
(-8+29),21,1,2
(-71+9),-62,1,2
(15*63),45,1,2
(-27+68),41,1,2
(-82-71),-53,1,2
(12*31),72,1,2
(-75-51),-26,1,2
(-96+95),-1,1,2
(-80-64),-44,1,2
(91+62),53,1,2
(26*-11),-86,1,2
(66-57),9,1,2
(19+81),0,1,2
(50*-39),-50,1,2
(48*-47),-56,1,2
(82*90),80,1,2
(-68-84),-52,1,2
(-65+75),10,1,2
(-9+12),3,1,2
(-44*35),-40,1,2
(73-71),2,1,2
(13*43),59,1,2
(79+26),5,1,2
(71+40),11,1,2
(-59+63),4,1,2
(44*-17),-48,1,2
(-30+37),7,1,2
(-8-7),-15,1,2
(57*9),13,1,2
(-96*64),-44,1,2
(19--98),17,1,2
(24*64),36,1,2
(-32-82),-14,1,2
(-94-82),-76,1,2
(-90+24),-66,1,2
(89*3),67,1,2
(-37*-28),36,1,2
(-31*35),-85,1,2
(55*-12),-60,1,2
(11+14),25,1,2
(91*-91),-81,1,2
(-99-33),-32,1,2
(-89*49),-61,1,2
(2+8),10,1,2
(3*-22),-66,1,2
(-34*33),-22,1,2
(-66-80),-46,1,2
(65-71),-6,1,2
(7+41),48,1,2
(-92*-29),68,1,2
(31--49),80,1,2
(15*-70),-50,1,2
(-71--92),21,1,2
(67+79),46,1,2
(50*56),0,1,2
(-8+77),69,1,2
(14*14),96,1,2
(44*36),84,1,2
(-6+31),25,1,2
(-29+70),41,1,2
(0*-76),0,1,2
(-94+78),-16,1,2
(91*48),68,1,2
(-31+16),-15,1,2
(60*-90),0,1,2
(-67-84),-51,1,2
(-8*-96),68,1,2
(57+16),73,1,2
(-10*54),-40,1,2
(17*71),7,1,2
(37+26),63,1,2
(-89+73),-16,1,2
(-79-42),-21,1,2
(10*6),60,1,2
(38+29),67,1,2
(13*89),57,1,2
(-21*47),-87,1,2
(86-57),29,1,2
(-48*-1),48,1,2
(49*60),40,1,2
(-22-10),-32,1,2
(65*59),35,1,2
(-63*-32),16,1,2
(-82+83),1,1,2
(30+16),46,1,2
(65*-58),-70,1,2
(-80*75),0,1,2
(79*48),92,1,2
(26*23),98,1,2
(-73+21),-52,1,2
(-81+-13),-94,1,2
(-86*59),-74,1,2
(29+76),5,1,2
(-8*-49),92,1,2
(-58*58),-64,1,2
(91*59),69,1,2
(55--33),88,1,2
(26+42),68,1,2
(90-33),57,1,2
(80*-17),-60,1,2
(-53+85),32,1,2
(25+46),71,1,2
(84+20),4,1,2
(38*-42),-96,1,2
(59+98),57,1,2
(80-39),41,1,2
(-39*-55),45,1,2
(74+71),45,1,2
(77-94),-17,1,2
(15-60),-45,1,2
(58+71),29,1,2
(31-15),16,1,2
(5*11),55,1,2
(60-7),53,1,2
(9+-72),-63,1,2
(-62-35),-97,1,2
(-21*-31),51,1,2
(19*-14),-66,1,2
(64*-33),-12,1,2
(-40*-40),0,1,2
(-87+40),-47,1,2
(-94+75),-19,1,2
(47+93),40,1,2
(-54*85),-90,1,2
(-67*-56),52,1,2
(19+65),84,1,2
(90*80),0,1,2
(61*-37),-57,1,2
(10+24),34,1,2
(-92*-29),68,1,2
(-97+85),-12,1,2
(-33*-42),86,1,2
(-3*82),-46,1,2
(55+67),22,1,2
(-89*-78),42,1,2
(56*-21),-76,1,2
(59+27),86,1,2
(-65-69),-34,1,2
(4+64),68,1,2
(43-77),-34,1,2
(-76-19),-95,1,2
(3-41),-38,1,2
(-11*45),-95,1,2
(23+92),15,1,2
(-29-73),-2,1,2
(-7+45),38,1,2
(45*-4),-80,1,2
(-75-42),-17,1,2
(-11-74),-85,1,2
(57*70),90,1,2
(-27-33),-60,1,2
(-34+95),61,1,2
(-78*81),-18,1,2
(-59-46),-5,1,2
(-99*69),-31,1,2
(-6+-52),-58,1,2
(50*-52),0,1,2
(-10+-18),-28,1,2
(65*-18),-70,1,2
(-70+64),-6,1,2
(0-2),-2,1,2
(-2*45),-90,1,2
(26+-50),-24,1,2
(-74-59),-33,1,2
(-39*17),-63,1,2
(5*-31),-55,1,2
(-59+12),-47,1,2
(76*-57),-32,1,2
(-62+44),-18,1,2
(14*69),66,1,2
(-21+40),19,1,2
(63*0),0,1,2
(-84*-27),68,1,2
(83-3),80,1,2
(88-20),68,1,2
(-94*28),-32,1,2
(54+82),36,1,2
(69-18),51,1,2
(-65+18),-47,1,2
(-91+69),-22,1,2
(32+33),65,1,2
(65+-39),26,1,2
(77*-99),-23,1,2
(-23-24),-47,1,2
(49-99),-50,1,2
(-53*68),-4,1,2
(-68*30),-40,1,2
(-56+70),14,1,2
(8*-84),-72,1,2
(59*-94),-46,1,2
(16*-50),0,1,2
(19*81),39,1,2
(-89-26),-15,1,2
(64-45),19,1,2
(57-4),53,1,2
(-99-28),-27,1,2
(-57+10),-47,1,2
(33+55),88,1,2
(29-61),-32,1,2
(-15*9),-35,1,2
(94*4),76,1,2
(31*82),42,1,2
(15+97),12,1,2
(-54+57),3,1,2
(37+40),77,1,2
(51+46),97,1,2
(34*-54),-36,1,2
(24*-27),-48,1,2
(54-93),-39,1,2
(-71+59),-12,1,2
(-24*21),-4,1,2
(31*-48),-88,1,2
(-34*-62),8,1,2
(4*-1),-4,1,2
(-96--90),-6,1,2
(76+34),10,1,2
(-37*31),-47,1,2
(-31+-4),-35,1,2
(-83*50),-50,1,2
(9+-88),-79,1,2
(46+67),13,1,2
(-95-7),-2,1,2
(-49*11),-39,1,2
(93*-31),-83,1,2
(97+30),27,1,2
(20+4),24,1,2
(56*43),8,1,2
(34*-46),-64,1,2
(1*79),79,1,2
(-23*47),-81,1,2
(-61*75),-75,1,2
(43-66),-23,1,2
(-50+51),1,1,2
(-36+18),-18,1,2
(-38*-57),66,1,2
(44-34),10,1,2
(67-77),-10,1,2
(61+46),7,1,2
(-80+12),-68,1,2
(-89*-89),21,1,2
(-73-3),-76,1,2
(-22*17),-74,1,2
(-19-42),-61,1,2
(88*26),88,1,2
(22+82),4,1,2
(31*23),13,1,2
(44*8),52,1,2
(-7+74),67,1,2
(-78-46),-24,1,2
(82+84),66,1,2
(-36-57),-93,1,2
(72-32),40,1,2
(-79+6),-73,1,2
(75+48),23,1,2
(82+-48),34,1,2
(34*21),14,1,2
(33*16),28,1,2
(30*74),20,1,2
(43+78),21,1,2
(-58+49),-9,1,2
(-48-9),-57,1,2
(15-48),-33,1,2
(-31-73),-4,1,2
(80-30),50,1,2
(-31*-23),13,1,2
(2*21),42,1,2
(-77-90),-67,1,2
(-80*48),-40,1,2
(80*-80),0,1,2
(-67*83),-61,1,2
(22-11),11,1,2
(73*7),11,1,2
(-86*-86),96,1,2
(-93-4),-97,1,2
(13*-82),-66,1,2
(-74+89),15,1,2
(2-16),-14,1,2
(48-81),-33,1,2
(61-11),50,1,2
(-49*53),-97,1,2
(-60*-77),20,1,2
(23-90),-67,1,2
(24-74),-50,1,2
(-50-95),-45,1,2
(40-38),2,1,2
(54+26),80,1,2
(52-62),-10,1,2
(68*-59),-12,1,2
(-50-14),-64,1,2
(-2*-19),38,1,2
(48+67),15,1,2
(31+47),78,1,2
(50+9),59,1,2
(-62-71),-33,1,2
(-99+15),-84,1,2
(-44*-27),88,1,2
(-21-54),-75,1,2
(13+49),62,1,2
(-56*93),-8,1,2
(9+38),47,1,2
(84+23),7,1,2
(52+90),42,1,2
(45+75),20,1,2
(88-22),66,1,2
(44*-58),-52,1,2
(-56+77),21,1,2
(-96+61),-35,1,2
(-85*46),-10,1,2
(13+61),74,1,2
(-96+43),-53,1,2
(-23+18),-5,1,2
(-87*56),-72,1,2
(18+48),66,1,2
(14*-10),-40,1,2
(-93+40),-53,1,2
(-15-27),-42,1,2
(-21+0),-21,1,2
(-48+83),35,1,2
(-29-4),-33,1,2
(24*23),52,1,2
(3+59),62,1,2
(2*-48),-96,1,2
(-77+79),2,1,2
(-36+80),44,1,2
(-8-12),-20,1,2
(89*-71),-19,1,2
(22+15),37,1,2
(-56+72),16,1,2
(-96*62),-52,1,2
(-2*-32),64,1,2
(71*-37),-27,1,2
(-98+3),-95,1,2
(27*53),31,1,2
(96-39),57,1,2
(-48*44),-12,1,2
(43+38),81,1,2
(0-4),-4,1,2
(-19+0),-19,1,2
(36+37),73,1,2
(27*16),32,1,2
(89+36),25,1,2
(74+55),29,1,2
(4+94),98,1,2
(-35*58),-30,1,2
(-13*-29),77,1,2
(9-81),-72,1,2
(-85*41),-85,1,2
(24+26),50,1,2
(25+47),72,1,2
(-7+70),63,1,2
(-78+84),6,1,2
(-82*44),-8,1,2
(69*-49),-81,1,2
(-98+2),-96,1,2
(-96-77),-73,1,2
(-91*-89),99,1,2
(-30*82),-60,1,2
(-2*-54),8,1,2
(-99*40),-60,1,2
(-81*81),-61,1,2
(15-6),9,1,2
(-29*74),-46,1,2
(-25*-71),75,1,2
(-39*-28),92,1,2
(16-77),-61,1,2
(40-87),-47,1,2
(56*-19),-64,1,2
(96-47),49,1,2
(44*-84),-96,1,2
(-95+47),-48,1,2
(-37*-62),94,1,2
(70+73),43,1,2
(-60+79),19,1,2
(-50-93),-43,1,2
(-21*91),-11,1,2
(-19-26),-45,1,2
(-56+12),-44,1,2
(-14-34),-48,1,2
(63*44),72,1,2
(52+46),98,1,2
(8+-98),-90,1,2
(60+96),56,1,2
(36-61),-25,1,2
(-44+84),40,1,2
(-74*-91),34,1,2
(7*52),64,1,2
(-40*-55),0,1,2
(-29*-89),81,1,2
(70-28),42,1,2
(28+50),78,1,2
(-29*-70),30,1,2
(77-49),28,1,2
(-2*85),-70,1,2
(-8+90),82,1,2
(96+84),80,1,2
(-14-97),-11,1,2
(35*-84),-40,1,2
(-60-58),-18,1,2
(53+82),35,1,2
(-94-31),-25,1,2
(-65+91),26,1,2
(0-41),-41,1,2
(-26-10),-36,1,2
(79*7),53,1,2
(1*59),59,1,2
(38--56),94,1,2
(-36+14),-22,1,2
(-3*31),-93,1,2
(18+82),0,1,2
(34+33),67,1,2
(-45-5),-50,1,2
(-17*-46),82,1,2
(-61+10),-51,1,2
(38+56),94,1,2
(-82+73),-9,1,2
(-1-24),-25,1,2
(34-68),-34,1,2
(47-60),-13,1,2
(-65*44),-60,1,2
(-34-7),-41,1,2
(-43+57),14,1,2
(-37*63),-31,1,2
(-19*35),-65,1,2
(-87+67),-20,1,2
(24+13),37,1,2
(-38*4),-52,1,2
(-76+18),-58,1,2
(72-84),-12,1,2
(62*88),56,1,2
(-23*-48),4,1,2
(-73*36),-28,1,2
(-36*33),-88,1,2
(85*39),15,1,2
(-98-47),-45,1,2
(-46-4),-50,1,2
(-72+42),-30,1,2
(65*-27),-55,1,2
(63*-28),-64,1,2
(-53+-54),-7,1,2
(20*58),60,1,2
(56*-72),-32,1,2
(-40+54),14,1,2
(-50-84),-34,1,2
(-60-32),-92,1,2
(-69*67),-23,1,2
(-21*-84),64,1,2
(-15+77),62,1,2
(74*91),34,1,2
(-5-70),-75,1,2
(-25-31),-56,1,2
(-84+83),-1,1,2
(-43*55),-65,1,2
(-36--98),62,1,2
(21*-18),-78,1,2
(41-57),-16,1,2
(35*-39),-65,1,2
(27*20),40,1,2
(-42+4),-38,1,2
(46*60),60,1,2
(-22+10),-12,1,2
(-64+60),-4,1,2
(94-63),31,1,2
(66+68),34,1,2
(-85+65),-20,1,2
(-51*-44),44,1,2
(-1+90),89,1,2
(-22-40),-62,1,2
(-67+-15),-82,1,2
(68+-69),-1,1,2
(69*24),56,1,2
(30-18),12,1,2
(-72-52),-24,1,2
(-75--89),14,1,2
(97*37),89,1,2
(-5-81),-86,1,2
(-14*39),-46,1,2
(-57+63),6,1,2
(35*-84),-40,1,2
(-54*-41),14,1,2
(14*34),76,1,2
(-72-75),-47,1,2
(-9+85),76,1,2
(-69*-41),29,1,2
(49+64),13,1,2
(82+90),72,1,2
(7*-76),-32,1,2
(54-35),19,1,2
(-65*-61),65,1,2
(27+62),89,1,2
(13-38),-25,1,2
(-48+74),26,1,2
(28*-15),-20,1,2
(88*94),72,1,2
(1*97),97,1,2
(43+-63),-20,1,2
(79*42),18,1,2
(-69*-48),12,1,2
(27-72),-45,1,2
(12*-15),-80,1,2
(37+-91),-54,1,2
(-96-27),-23,1,2
(-20*1),-20,1,2
(75-38),37,1,2
(-83*-77),91,1,2
(-39+2),-37,1,2
(-91*22),-2,1,2
(77+61),38,1,2
(85-24),61,1,2
(42+-15),27,1,2
(-60*-58),80,1,2
(-41*-90),90,1,2
(7--22),29,1,2
(-69*32),-8,1,2
(93+27),20,1,2
(89+30),19,1,2
(-14-77),-91,1,2
(-4*38),-52,1,2
(-39*-28),92,1,2
(89*15),35,1,2
(-37*-56),72,1,2
(-5-26),-31,1,2
(52+46),98,1,2
(-92*-56),52,1,2
(9+29),38,1,2
(28*-71),-88,1,2
(-55*16),-80,1,2
(-91+2),-89,1,2
(-88--50),-38,1,2
(-68-10),-78,1,2
(-89-19),-8,1,2
(-18*-89),2,1,2
(80-30),50,1,2
(-21+74),53,1,2
(29*33),57,1,2
(-83*-61),63,1,2
(-83*-19),77,1,2
(-13*-21),73,1,2
(-45*68),-60,1,2
(-9+85),76,1,2
(-8-78),-86,1,2
(2+20),22,1,2
(-17-8),-25,1,2
(-5-38),-43,1,2
(-32*98),-36,1,2
(89+89),78,1,2
(17+-47),-30,1,2
(91-52),39,1,2
(-21-24),-45,1,2
(-12-4),-16,1,2
(98*-88),-24,1,2
(-32+86),54,1,2
(-22-71),-93,1,2
(27+32),59,1,2
(88-22),66,1,2
(12+19),31,1,2
(29*-33),-57,1,2
(-26-70),-96,1,2
(-32+82),50,1,2
(-8+83),75,1,2
(0+85),85,1,2
(63+44),7,1,2
(-47*84),-48,1,2
(-28+29),1,1,2
(66*54),64,1,2
(18*-53),-54,1,2
(-49-10),-59,1,2
(-24-51),-75,1,2
(87-88),-1,1,2
(9*-22),-98,1,2
(9*15),35,1,2
(53*-67),-51,1,2
(-16--97),81,1,2
(-43-29),-72,1,2
(10-75),-65,1,2
(-8+5),-3,1,2
(45*-11),-95,1,2
(-64*-56),84,1,2
(35*-62),-70,1,2
(-83-81),-64,1,2
(33-0),33,1,2
(-95-50),-45,1,2
(3-18),-15,1,2
(-95-37),-32,1,2
(-29+48),19,1,2
(9+19),28,1,2
(-24+72),48,1,2
(-33+39),6,1,2
(7*-75),-25,1,2
(-91*8),-28,1,2
(32*-46),-72,1,2
(16*-47),-52,1,2
(-39+10),-29,1,2
(-44+84),40,1,2
(97-77),20,1,2
(-65+88),23,1,2
(84-57),27,1,2
(-64*78),-92,1,2
(-28+74),46,1,2
(31*52),12,1,2
(-72*-6),32,1,2
(-29-72),-1,1,2
(78*92),76,1,2
(-89-34),-23,1,2
(-16*-93),88,1,2
(60+5),65,1,2
(17+65),82,1,2
(16-18),-2,1,2
(-61+89),28,1,2
(-2+48),46,1,2
(92-52),40,1,2
(-68-55),-23,1,2
(87-78),9,1,2
(17*-78),-26,1,2
(88-49),39,1,2
(-68+74),6,1,2
(-61-43),-4,1,2
(86*-47),-42,1,2
(23--21),44,1,2
(88+-12),76,1,2
(-52*-94),88,1,2
(68+71),39,1,2
(-85-86),-71,1,2
(5*-23),-15,1,2
(20+18),38,1,2
(-24*68),-32,1,2
(20*-59),-80,1,2
(28-86),-58,1,2
(-32-8),-40,1,2
(67+84),51,1,2
(24-1),23,1,2
(-98+70),-28,1,2
(71-81),-10,1,2
(6*43),58,1,2
(61+1),62,1,2
(1-73),-72,1,2
(-2+55),53,1,2
(-66+-98),-64,1,2
(-2+48),46,1,2
(73-22),51,1,2
(-59*96),-64,1,2
(-36*89),-4,1,2
(-76*37),-12,1,2
(80--20),0,1,2
(-30-46),-76,1,2
(-27+42),15,1,2
(17-31),-14,1,2
(54*-89),-6,1,2
(-28+87),59,1,2
(52+6),58,1,2
(-96*-38),48,1,2
(84+98),82,1,2
(-7*21),-47,1,2
(-62-35),-97,1,2
(4*-7),-28,1,2
(-79*23),-17,1,2
(70+49),19,1,2
(-87+12),-75,1,2
(94--27),21,1,2
(26*1),26,1,2
(-3*50),-50,1,2
(18+44),62,1,2
(-33+94),61,1,2
(24-62),-38,1,2
(16+32),48,1,2
(-5+48),43,1,2
(54-13),41,1,2
(-47-93),-40,1,2
(91*97),27,1,2
(71-6),65,1,2
(-81+75),-6,1,2
(-35*-5),75,1,2
(-54*-51),54,1,2
(43-58),-15,1,2
(23*37),51,1,2
(-33+88),55,1,2
(-80*-97),60,1,2
(72+77),49,1,2
(30*30),0,1,2
(63+44),7,1,2
(-60-41),-1,1,2
(-76-23),-99,1,2
(86+63),49,1,2
(41*-57),-37,1,2
(-9+82),73,1,2
(13+18),31,1,2
(-10*84),-40,1,2
(90--82),72,1,2
(23-90),-67,1,2
(-88-53),-41,1,2
(13-18),-5,1,2
(-85-37),-22,1,2
(66+48),14,1,2
(67-57),10,1,2
(-51+27),-24,1,2
(73+-78),-5,1,2
(-57+59),2,1,2
(82+51),33,1,2
(44*83),52,1,2
(72-47),25,1,2
(53*22),66,1,2
(77*8),16,1,2
(-26*-96),96,1,2
(9-99),-90,1,2
(-13*64),-32,1,2
(-86+-33),-19,1,2
(87+73),60,1,2
(41-90),-49,1,2
(37+3),40,1,2
(-30+78),48,1,2
(93--83),76,1,2
(54+90),44,1,2
(1*90),90,1,2
(-36+96),60,1,2
(95-73),22,1,2
(83+43),26,1,2
(-98+67),-31,1,2
(-18-31),-49,1,2
(82*90),80,1,2
(-86-10),-96,1,2
(44-37),7,1,2
(98*77),46,1,2
(-2+4),2,1,2
(26+50),76,1,2
(7-53),-46,1,2
(68-35),33,1,2
(45*94),30,1,2
(77+76),53,1,2
(-78*86),-8,1,2
(-4*73),-92,1,2
(6+4),10,1,2
(-12--72),60,1,2
(-1-29),-30,1,2
(97+86),83,1,2
(88*76),88,1,2
(84-6),78,1,2
(14-42),-28,1,2
(-78-1),-79,1,2
(-85--56),-29,1,2
(33+61),94,1,2
(-96-3),-99,1,2
(-22-98),-20,1,2
(9-72),-63,1,2
(-30-45),-75,1,2
(-91-86),-77,1,2
(10+39),49,1,2
(33-64),-31,1,2
(-1*52),-52,1,2
(43*59),37,1,2
(-79-1),-80,1,2
(46*74),4,1,2
(22-17),5,1,2
(-16*3),-48,1,2
(43*49),7,1,2
(-4*-32),28,1,2
(-46+52),6,1,2
(-97*-56),32,1,2
(-17-54),-71,1,2
(2+65),67,1,2
(46+85),31,1,2
(82+87),69,1,2
(42*72),24,1,2
(-72-54),-26,1,2
(50-55),-5,1,2
(-26*21),-46,1,2
(-72+-23),-95,1,2
(44+51),95,1,2
(-95-87),-82,1,2
(-79+28),-51,1,2
(38+15),53,1,2
(65-36),29,1,2
(-79-65),-44,1,2
(-64+54),-10,1,2
(92*-80),-60,1,2
(80*-10),0,1,2
(61*-68),-48,1,2
(-36*-62),32,1,2
(-93+8),-85,1,2
(-17*-84),28,1,2
(21-21),0,1,2
(-32+60),28,1,2
(-71+8),-63,1,2
(-72-38),-10,1,2
(-11*-48),28,1,2
(5-64),-59,1,2
(67-77),-10,1,2
(-71+85),14,1,2
(-60+25),-35,1,2
(-78+68),-10,1,2
(-23+37),14,1,2
(-87*-22),14,1,2
