X,Y,extra,nesting,num_operands
[SM[MAX261]2[MIN593]],1,no,2,3
[MIN[SM036]4[MIN072]],0,no,2,3
[SM[MIN559]0[MAX136]],1,no,2,3
[MAX5[MAX747][MIN134]],7,no,2,3
[MAX0[SM809][MAX700]],7,no,2,3
[MAX[MIN589]9[SM218]],9,no,2,3
[MAX[MAX183]9[MIN271]],9,no,2,3
[MIN[MIN274][MIN394]0],0,no,2,3
[MAX[MIN306]8[SM838]],9,no,2,3
[MAX0[MIN145][SM615]],2,no,2,3
[MIN[MAX254]0[MAX609]],0,no,2,3
[MIN[MIN194]0[MAX128]],0,no,2,3
[SM[SM990]4[SM368]],9,no,2,3
[SM2[SM838][MIN739]],4,no,2,3
[MAX6[MAX940][MIN207]],9,no,2,3
[MIN[MAX086]2[SM736]],2,no,2,3
[MIN2[MIN148][MIN949]],1,no,2,3
[MAX1[SM420][MAX862]],8,no,2,3
[MIN8[MAX777][MIN122]],1,no,2,3
[MAX6[MAX076][SM985]],7,no,2,3
[SM[MAX374]7[MAX471]],1,no,2,3
[MIN6[SM088][SM975]],1,no,2,3
[MAX8[SM777][SM059]],8,no,2,3
[SM[SM717][MAX800]0],3,no,2,3
[MIN[MAX872][MAX593]2],2,no,2,3
[MAX[MIN888]2[MAX318]],8,no,2,3
[SM[SM682]2[MIN895]],3,no,2,3
[SM9[SM734][MIN817]],4,no,2,3
[SM[MAX537]1[MIN170]],8,no,2,3
[MIN[MIN670]4[SM610]],0,no,2,3
[MAX5[MIN690][MAX992]],9,no,2,3
[SM[MAX662]2[SM458]],5,no,2,3
[MAX[MIN256]4[MAX027]],7,no,2,3
[SM9[MAX494][SM490]],1,no,2,3
[MAX[MIN511]7[MIN648]],7,no,2,3
[SM[MAX376]6[MIN563]],6,no,2,3
[MIN7[MIN078][SM824]],0,no,2,3
[SM[MAX499][MIN017]1],0,no,2,3
[MIN[MAX278][MIN205]8],0,no,2,3
[MIN[MIN923]6[MAX740]],2,no,2,3
[MAX8[SM001][SM899]],8,no,2,3
[MAX2[SM014][MIN567]],5,no,2,3
[MIN[SM939][SM965]7],0,no,2,3
[MIN5[SM743][SM427]],3,no,2,3
[SM[MAX652]0[MIN009]],6,no,2,3
[MIN[MAX870][MAX232]1],1,no,2,3
[MIN[MAX410]1[SM192]],1,no,2,3
[MAX[SM214][MIN791]1],7,no,2,3
[MAX[MAX341][MIN804]8],8,no,2,3
[SM[MIN087]2[MAX883]],0,no,2,3
[SM[MAX528]1[MIN705]],9,no,2,3
[MIN[SM622]2[SM083]],0,no,2,3
[SM[MAX331][SM839]4],7,no,2,3
[MAX[SM320]1[MAX124]],5,no,2,3
[SM[MAX204][MIN011]4],8,no,2,3
[MIN5[MIN745][MIN086]],0,no,2,3
[MIN[SM004]4[SM834]],4,no,2,3
[MIN4[SM433][SM120]],0,no,2,3
[MAX[MIN606][SM323]4],8,no,2,3
[MIN7[MIN531][MAX965]],1,no,2,3
[MIN[MAX559][MAX845]2],2,no,2,3
[SM2[MAX507][SM710]],7,no,2,3
[MAX[MIN682]9[SM474]],9,no,2,3
[SM[MAX821][MIN861]5],4,no,2,3
[MIN8[SM475][SM525]],2,no,2,3
[SM9[SM128][SM131]],5,no,2,3
[MAX[MAX687]9[MAX204]],9,no,2,3
[MAX6[SM193][SM163]],6,no,2,3
[MIN8[MAX097][SM856]],8,no,2,3
[MIN[MAX744][MAX741]9],7,no,2,3
[SM2[MIN640][SM694]],1,no,2,3
[SM5[MIN513][MIN454]],0,no,2,3
[SM0[MAX250][MIN476]],9,no,2,3
[MIN[MIN964]0[SM164]],0,no,2,3
[MIN[SM573][MAX308]5],5,no,2,3
[MAX[SM440]5[MAX390]],9,no,2,3
[SM[SM473][SM180]2],5,no,2,3
[SM[MAX977][MIN369]5],7,no,2,3
[SM[MIN549]2[MAX467]],3,no,2,3
[MAX[MIN199]3[MIN892]],3,no,2,3
[SM[MAX956][SM514]7],6,no,2,3
[MAX7[MIN885][SM594]],8,no,2,3
[SM[MIN651]9[MIN514]],1,no,2,3
[MIN[MIN212][MAX769]9],1,no,2,3
[SM5[SM903][MAX110]],8,no,2,3
[MIN4[SM417][MIN512]],1,no,2,3
[MAX[MAX653]0[MIN990]],6,no,2,3
[MAX1[MIN366][SM557]],7,no,2,3
[SM[SM605][MAX728]4],3,no,2,3
[MAX4[SM475][SM206]],8,no,2,3
[SM[MAX319]1[SM183]],2,no,2,3
[MAX[MAX832][SM847]7],9,no,2,3
[MAX[SM543][MAX005]5],5,no,2,3
[SM3[MAX151][MAX300]],1,no,2,3
[MAX[MAX101]9[MIN453]],9,no,2,3
[SM[SM659][MAX285]6],4,no,2,3
[SM[SM722][MAX202]2],5,no,2,3
[MAX9[MIN299][SM756]],9,no,2,3
[MIN[MAX564]8[MIN363]],3,no,2,3
[SM[MAX660]7[MAX292]],2,no,2,3
[SM[MAX597]4[MIN321]],4,no,2,3
[MAX1[SM514][MAX718]],8,no,2,3
[SM[MIN654][MAX385]7],9,no,2,3
[MAX[MIN082][MIN921]3],3,no,2,3
[MIN[SM225]1[SM014]],1,no,2,3
[MIN0[MAX353][SM107]],0,no,2,3
[MAX[MIN627]5[SM614]],5,no,2,3
[SM8[MIN684][MAX657]],9,no,2,3
[MIN[SM542][MAX721]2],1,no,2,3
[MIN[MIN662]5[MAX720]],2,no,2,3
[MIN[MIN122][SM891]0],0,no,2,3
[MIN[MAX437]8[MIN525]],2,no,2,3
[MAX0[SM268][SM344]],6,no,2,3
[MIN[SM400]9[MAX259]],4,no,2,3
[SM[SM517][MIN325]3],8,no,2,3
[MIN[SM227][SM565]3],1,no,2,3
[MIN0[SM392][MIN034]],0,no,2,3
[MAX[MAX675][SM027]8],9,no,2,3
[SM[SM778]2[SM382]],7,no,2,3
[MAX[SM039][MIN870]2],2,no,2,3
[MAX[SM954][MIN486]4],8,no,2,3
[SM5[MAX777][SM934]],8,no,2,3
[MIN[SM400]2[SM439]],2,no,2,3
[SM2[MAX158][MAX317]],7,no,2,3
[SM0[MAX153][MIN815]],6,no,2,3
[MAX[SM122]6[MAX199]],9,no,2,3
[MAX[SM847]8[SM229]],9,no,2,3
[MAX1[MAX401][MAX153]],5,no,2,3
[MIN0[MIN044][MAX910]],0,no,2,3
[SM4[MAX947][SM807]],8,no,2,3
[SM[MIN914]9[MAX005]],5,no,2,3
[MIN[SM830]1[SM063]],1,no,2,3
[SM[SM103]7[MAX620]],7,no,2,3
[MIN[MAX982]6[MIN976]],6,no,2,3
[SM1[SM624][MAX050]],8,no,2,3
[SM8[MIN297][MAX548]],8,no,2,3
[MAX2[MAX043][MIN466]],4,no,2,3
[MAX9[MIN599][MIN768]],9,no,2,3
[SM[MAX464][SM750]9],7,no,2,3
[MAX[MAX133]1[SM622]],3,no,2,3
[SM[MIN169][SM039]1],4,no,2,3
[MIN[SM132]0[MIN834]],0,no,2,3
[MAX7[MAX684][SM351]],9,no,2,3
[MIN[SM987][SM411]9],4,no,2,3
[MIN5[MIN711][SM479]],0,no,2,3
[MIN8[MAX802][SM803]],1,no,2,3
[MIN8[MIN786][MIN377]],3,no,2,3
[MIN[MAX938]1[MIN838]],1,no,2,3
[MIN[SM100][SM482]2],1,no,2,3
[MAX5[MIN609][SM133]],7,no,2,3
[SM[SM028]5[MIN042]],5,no,2,3
[MAX[MIN323][MIN369]8],8,no,2,3
[MAX[SM005]1[MIN515]],5,no,2,3
[SM6[MAX175][SM301]],7,no,2,3
[SM[MIN962][MAX985]0],1,no,2,3
[SM[SM152][MIN773]8],9,no,2,3
[MAX[SM041]5[MIN960]],5,no,2,3
[MAX[SM495]4[SM929]],8,no,2,3
[SM[MAX472][MIN690]4],1,no,2,3
[SM[MAX117][SM702]9],5,no,2,3
[MAX[SM801]4[MIN939]],9,no,2,3
[MAX4[MAX465][SM129]],6,no,2,3
[SM[MIN900][MAX369]2],1,no,2,3
[MIN8[SM091][MAX716]],0,no,2,3
[SM0[MAX062][SM893]],6,no,2,3
[MAX[SM450][MAX818]2],9,no,2,3
[SM4[MIN240][MAX140]],8,no,2,3
[SM[MAX746]4[MIN842]],3,no,2,3
[MIN[SM822]5[SM396]],2,no,2,3
[MIN[MAX560]8[MAX335]],5,no,2,3
[MIN[SM515]7[SM224]],1,no,2,3
[MIN6[MAX650][MAX636]],6,no,2,3
[SM7[MAX137][MIN478]],8,no,2,3
[MAX[MAX884][SM742]0],8,no,2,3
[MAX7[SM121][MAX149]],9,no,2,3
[SM[SM791][SM640]2],9,no,2,3
[MIN[MIN324]4[MAX505]],2,no,2,3
[MAX8[MIN645][MIN430]],8,no,2,3
[MAX[MIN204]2[MIN761]],2,no,2,3
[MIN[SM769][MAX505]5],2,no,2,3
[MIN[SM474]1[SM073]],0,no,2,3
[MAX0[MAX770][MIN223]],7,no,2,3
[SM[MAX757][MAX875]8],3,no,2,3
[MIN[MAX644][MIN187]1],1,no,2,3
[SM[MIN291]3[MIN840]],4,no,2,3
[MAX[SM259][SM350]6],8,no,2,3
[MAX9[SM964][MAX978]],9,no,2,3
[SM2[MAX954][MAX362]],7,no,2,3
[MIN[SM488]2[MIN358]],0,no,2,3
[MAX[MAX882]2[MAX451]],8,no,2,3
[MIN9[SM636][MAX042]],4,no,2,3
[MAX[MIN105]0[MAX553]],5,no,2,3
[MAX0[SM386][MAX572]],7,no,2,3
[MAX[SM156]4[MIN986]],6,no,2,3
[MAX[MAX936]2[MIN771]],9,no,2,3
[MIN4[MIN689][SM975]],1,no,2,3
[SM[MIN304]9[SM460]],9,no,2,3
[MAX[MAX565]6[MIN716]],6,no,2,3
[MAX[MIN220][MIN770]4],4,no,2,3
[SM[MAX707]7[MAX103]],7,no,2,3
[MIN[MIN018]1[MIN255]],0,no,2,3
[SM[SM899]3[MAX499]],8,no,2,3
[SM[MIN313]7[MAX585]],6,no,2,3
[MAX[MAX244]1[MAX433]],4,no,2,3
[MAX6[MIN949][SM566]],7,no,2,3
[MIN[MIN744]2[MAX081]],2,no,2,3
[SM[MAX488][MAX111]2],1,no,2,3
[MIN5[MIN754][SM681]],4,no,2,3
[MAX[SM834]0[MIN738]],5,no,2,3
[MAX[SM336][SM443]0],2,no,2,3
[SM[MIN010][SM966]6],7,no,2,3
[SM[SM413]7[MIN491]],6,no,2,3
[MIN[SM186][MAX089]5],5,no,2,3
[SM[MAX865]4[MIN098]],2,no,2,3
[MAX[SM947][MIN364]4],4,no,2,3
[MIN[MIN252][MAX593]6],2,no,2,3
[MIN[MIN906][MAX082]8],0,no,2,3
[SM6[SM613][MAX997]],5,no,2,3
[SM[MIN823]9[MIN154]],2,no,2,3
[MIN4[MAX192][MIN098]],0,no,2,3
[SM[MAX775]6[MAX455]],8,no,2,3
[MAX6[MIN612][MAX293]],9,no,2,3
[MAX9[MAX250][SM951]],9,no,2,3
[MIN[SM710][MIN089]2],0,no,2,3
[SM6[MAX134][SM982]],9,no,2,3
[MAX5[SM228][SM835]],6,no,2,3
[SM[SM005]9[MIN412]],5,no,2,3
[MAX[MIN416][SM409]0],3,no,2,3
[MAX[SM838]2[SM132]],9,no,2,3
[MIN1[MAX479][SM114]],1,no,2,3
[MIN[MAX835][MAX528]8],8,no,2,3
[MAX[MAX784]7[SM659]],8,no,2,3
[MIN[MAX382][MIN181]5],1,no,2,3
[MIN[SM016][MIN960]9],0,no,2,3
[SM[MIN884][MIN511]0],5,no,2,3
[MAX5[MAX212][MAX810]],8,no,2,3
[MAX0[MAX527][MAX641]],7,no,2,3
[MIN[MAX916][SM104]8],5,no,2,3
[MAX[SM974]5[SM111]],5,no,2,3
[MAX[MIN612]0[SM207]],9,no,2,3
[MIN[MAX196][SM124]4],4,no,2,3
[MIN[MAX534]4[SM298]],4,no,2,3
[MIN5[SM815][SM341]],4,no,2,3
[MIN9[MAX287][MAX030]],3,no,2,3
[SM[MAX496]7[MAX750]],3,no,2,3
[SM[SM900][MAX655]5],0,no,2,3
[MIN6[MIN055][MAX127]],0,no,2,3
[SM[SM297][MIN551]1],0,no,2,3
[SM8[SM149][MAX814]],0,no,2,3
[MIN[MAX431]3[MIN825]],2,no,2,3
[MAX[SM082]2[MAX924]],9,no,2,3
[MIN2[MAX494][SM496]],2,no,2,3
[MIN[SM277]3[MIN680]],0,no,2,3
[SM[MAX345]4[SM084]],1,no,2,3
[MAX5[MIN735][MAX511]],5,no,2,3
[MIN9[MIN038][MIN750]],0,no,2,3
[MAX[SM790][MAX708]9],9,no,2,3
[MIN8[SM153][MAX462]],6,no,2,3
[MAX[MIN936][SM584]3],7,no,2,3
[MIN[MIN166]0[SM056]],0,no,2,3
[MIN[SM939]8[MIN932]],1,no,2,3
[SM[MAX392]7[MAX750]],3,no,2,3
[MIN[MAX799][MAX566]0],0,no,2,3
[MAX1[SM831][MIN663]],3,no,2,3
[MAX[MIN487]8[MAX986]],9,no,2,3
[MAX[MAX353]4[SM458]],7,no,2,3
[SM[MIN445]5[MIN697]],5,no,2,3
[MAX[MAX439]5[MIN780]],9,no,2,3
[MAX7[MIN541][MIN495]],7,no,2,3
[MIN7[MIN835][MIN820]],0,no,2,3
[MIN5[MAX657][MIN017]],0,no,2,3
[MIN9[MIN300][MIN934]],0,no,2,3
[MIN[MIN640]4[SM803]],0,no,2,3
[MAX9[SM520][SM104]],9,no,2,3
[MAX[MIN839][SM840]9],9,no,2,3
[MIN8[SM347][MAX961]],4,no,2,3
[MIN[SM424][MAX648]1],0,no,2,3
[SM2[MAX164][MIN649]],2,no,2,3
[MIN[MIN945]7[MAX629]],4,no,2,3
[MAX3[SM925][SM375]],6,no,2,3
[MIN5[MIN428][SM919]],2,no,2,3
[MIN[SM647]4[MAX247]],4,no,2,3
[MAX4[MAX748][SM834]],8,no,2,3
[SM4[MAX686][MIN938]],5,no,2,3
[SM[SM007][MAX835]7],2,no,2,3
[MIN5[SM466][MAX814]],5,no,2,3
[MAX[SM671][MAX638]6],8,no,2,3
[SM[SM854][SM968]9],9,no,2,3
[MIN[MIN195]2[MIN227]],1,no,2,3
[MIN[SM922]9[MAX344]],3,no,2,3
[SM[MIN528][MIN863]2],7,no,2,3
[SM[MAX316]4[MAX459]],9,no,2,3
[MIN[SM114]4[MAX820]],4,no,2,3
[SM[SM669][MAX055]2],8,no,2,3
[MIN0[MIN820][MIN559]],0,no,2,3
[SM[MAX539]3[MIN635]],5,no,2,3
[MAX[MIN010][SM301]4],4,no,2,3
[SM5[MIN615][MIN706]],6,no,2,3
[MIN[MIN348]0[SM293]],0,no,2,3
[MIN2[MAX886][SM078]],2,no,2,3
[SM5[SM080][MAX879]],2,no,2,3
[SM[MIN095][MAX867]5],3,no,2,3
[MAX[SM710]8[MAX134]],8,no,2,3
[SM2[SM801][SM922]],4,no,2,3
[MIN[MAX548]9[MAX474]],7,no,2,3
[MIN[MAX746]4[SM574]],4,no,2,3
[MAX[MAX243]2[MAX049]],9,no,2,3
[SM[MIN337]4[MIN876]],3,no,2,3
[MIN[MIN063][MIN064]3],0,no,2,3
[SM[SM331][SM837]2],7,no,2,3
[MAX[MAX296][MIN667]0],9,no,2,3
[MIN0[SM144][SM708]],0,no,2,3
[SM[MIN421][MIN507]9],0,no,2,3
[MIN[MIN957]6[MAX957]],5,no,2,3
[SM[SM289][MAX169]5],3,no,2,3
[MAX[MAX783][MAX282]1],8,no,2,3
[MIN[SM432]0[MIN075]],0,no,2,3
[SM[SM090][MIN312]3],3,no,2,3
[MAX[MIN850]0[MAX827]],8,no,2,3
[SM[SM398]2[SM098]],9,no,2,3
[MAX3[MAX993][MIN218]],9,no,2,3
[MAX[SM225]4[SM550]],9,no,2,3
[MIN[SM440]7[SM130]],4,no,2,3
[MAX9[MIN079][MIN309]],9,no,2,3
[MAX6[MIN678][MIN368]],6,no,2,3
[MAX[SM999]5[MAX034]],7,no,2,3
[MIN[SM853]2[SM037]],0,no,2,3
[MAX[MAX444][SM208]1],4,no,2,3
[MAX2[MAX765][SM693]],8,no,2,3
[SM[SM817]0[MIN264]],8,no,2,3
[SM3[SM593][MIN014]],0,no,2,3
[MAX8[MAX008][SM359]],8,no,2,3
[SM[MIN800][SM089]1],8,no,2,3
[MIN[MAX831]2[MAX580]],2,no,2,3
[SM[MIN752]7[SM193]],2,no,2,3
[MAX[MIN770][MIN212]3],3,no,2,3
[SM[MIN800]3[SM759]],4,no,2,3
[MAX[SM284]9[SM927]],9,no,2,3
[SM[MIN020][MAX537]1],8,no,2,3
[SM[MAX982][SM313]0],6,no,2,3
[MIN[MIN163]0[MAX941]],0,no,2,3
[SM[SM046][MAX483]7],5,no,2,3
[MIN[MAX833]7[MAX860]],7,no,2,3
[MAX[MAX552]7[MAX580]],8,no,2,3
[MAX2[SM626][SM255]],4,no,2,3
[SM[MAX073]4[MIN747]],5,no,2,3
[MIN[MAX883]3[MAX113]],3,no,2,3
[SM[MIN001]1[SM012]],4,no,2,3
[MIN[MAX457][MAX944]5],5,no,2,3
[MIN6[SM984][MAX554]],1,no,2,3
[MIN7[MIN488][MAX967]],4,no,2,3
[MAX9[MAX302][MIN323]],9,no,2,3
[SM8[MIN948][SM391]],5,no,2,3
[SM[SM152]0[MIN428]],0,no,2,3
[SM[MAX165]4[MIN539]],3,no,2,3
[MIN[MIN544]0[MIN207]],0,no,2,3
[MAX[MIN110][MIN918]9],9,no,2,3
[MAX0[SM322][MIN234]],7,no,2,3
[MIN[MAX683][SM511]6],6,no,2,3
[MAX[MAX194]0[MIN699]],9,no,2,3
[MIN[MAX122]7[SM389]],0,no,2,3
[MAX2[MIN022][SM798]],4,no,2,3
[MAX[MAX790][SM394]3],9,no,2,3
[MAX3[MAX368][SM589]],8,no,2,3
[MAX9[MIN134][MAX526]],9,no,2,3
[SM0[SM448][MIN467]],0,no,2,3
[MIN[MAX755][MAX313]3],3,no,2,3
[SM[MAX493]7[MAX981]],5,no,2,3
[MIN[MAX173][MAX989]1],1,no,2,3
[MIN[SM872]1[MIN618]],1,no,2,3
[MIN[SM505]8[MAX119]],0,no,2,3
[SM[MIN693]5[MIN112]],9,no,2,3
[MAX6[MIN545][MAX070]],7,no,2,3
[MAX[MIN052]3[MIN264]],3,no,2,3
[MIN[MIN166]8[MIN808]],0,no,2,3
[MIN2[SM019][MAX551]],0,no,2,3
[MIN[SM828][MAX895]2],2,no,2,3
[MIN[MAX208][MIN810]1],0,no,2,3
[MAX[SM447][SM274]0],5,no,2,3
[SM6[SM020][MIN101]],8,no,2,3
[MAX[SM016]7[MIN451]],7,no,2,3
[MIN[SM487]2[SM525]],2,no,2,3
[MIN[MAX379]5[SM007]],5,no,2,3
[SM[MIN874][MIN927]3],9,no,2,3
[MAX[MAX523][MAX489]0],9,no,2,3
[MIN[SM441][SM464]2],2,no,2,3
[MIN[MIN749]5[SM417]],2,no,2,3
[MAX[MAX109][SM529]1],9,no,2,3
[SM[MIN343][SM362]1],5,no,2,3
[MAX[MIN692]2[MAX819]],9,no,2,3
[SM[MIN949]9[MAX527]],0,no,2,3
[MAX[MIN848][SM170]8],8,no,2,3
[MAX[SM936]9[MAX941]],9,no,2,3
[MIN4[MIN749][MIN152]],1,no,2,3
[MIN[SM454][MAX869]4],3,no,2,3
[MAX2[SM929][SM562]],3,no,2,3
[MAX4[MAX091][MAX613]],9,no,2,3
[MAX[MAX010][MIN188]4],4,no,2,3
[SM[MIN034][MIN184]9],0,no,2,3
[MIN[SM514]8[MAX358]],0,no,2,3
[MIN[MIN678]3[SM329]],3,no,2,3
[MAX7[SM071][SM180]],9,no,2,3
[MAX[MIN819][MIN384]3],3,no,2,3
[SM[MIN062]8[SM371]],9,no,2,3
[MAX[MAX817][MAX092]0],9,no,2,3
[MAX[MIN839][MAX080]0],8,no,2,3
[SM[MIN184]4[MIN773]],8,no,2,3
[MIN[MAX173]8[MIN565]],5,no,2,3
[MAX0[MAX031][MAX594]],9,no,2,3
[MIN5[MAX689][MIN827]],2,no,2,3
[MAX9[MIN077][MAX816]],9,no,2,3
[SM5[MAX169][SM228]],6,no,2,3
[MAX[SM334]0[MAX180]],8,no,2,3
[SM[MIN087]9[SM692]],6,no,2,3
[MIN[SM931]4[MIN996]],3,no,2,3
[MIN[MAX945]5[SM719]],5,no,2,3
[SM2[SM469][MAX954]],0,no,2,3
[MAX2[SM512][SM758]],8,no,2,3
[MIN8[MIN972][MIN423]],2,no,2,3
[MAX[SM244]0[MIN133]],1,no,2,3
[MIN[SM298]7[SM418]],3,no,2,3
[MIN6[MAX448][SM322]],6,no,2,3
[SM[SM391][MIN030]9],2,no,2,3
[MAX7[MIN998][MIN488]],8,no,2,3
[SM[SM360][MIN843]7],9,no,2,3
[SM1[MIN535][MIN345]],7,no,2,3
[MAX[MIN348][MAX635]7],7,no,2,3
[MAX[MIN545][MAX412]9],9,no,2,3
[MIN[SM909][MAX568]7],7,no,2,3
[SM[SM388]4[MAX704]],0,no,2,3
[MAX[SM102][SM592]9],9,no,2,3
[MAX[SM029]5[SM694]],9,no,2,3
[MAX[MAX614]8[MAX890]],9,no,2,3
[MAX[SM359]8[SM835]],8,no,2,3
[MAX[MAX456]4[SM233]],8,no,2,3
[SM[MIN528]4[MAX258]],4,no,2,3
[MAX4[SM097][MIN605]],6,no,2,3
[MAX[SM569][MAX418]7],8,no,2,3
[MAX[MIN145][MIN462]4],4,no,2,3
[SM[SM145][MAX046]6],2,no,2,3
[MAX[MAX137]0[SM911]],7,no,2,3
[MIN[SM259]3[SM736]],3,no,2,3
[MIN[MAX790][SM425]1],1,no,2,3
[SM[MAX650]5[MAX449]],0,no,2,3
[SM[MIN429]7[SM020]],1,no,2,3
[MAX[MAX641][MAX425]5],6,no,2,3
[MAX9[MIN896][SM490]],9,no,2,3
[MAX0[MIN173][MAX723]],7,no,2,3
[MIN[SM249][MAX046]5],5,no,2,3
[MIN[MIN613][MAX722]0],0,no,2,3
[MIN[SM212][MIN346]8],3,no,2,3
[MIN2[MIN290][MAX151]],0,no,2,3
[SM3[MAX282][MAX611]],7,no,2,3
[MIN[SM722]0[SM206]],0,no,2,3
[SM[SM982][MIN672]8],9,no,2,3
[MIN4[MIN932][MIN601]],0,no,2,3
[MAX3[SM683][MAX387]],8,no,2,3
[SM6[MAX201][SM544]],1,no,2,3
[MIN[MAX719]6[MIN692]],2,no,2,3
[MIN[MIN028][MAX234]0],0,no,2,3
[MIN[SM725]8[MAX922]],4,no,2,3
[SM[MAX593][SM574]0],5,no,2,3
[SM7[MAX074][MIN037]],4,no,2,3
[MIN[MAX156][MAX706]2],2,no,2,3
[MIN7[MIN135][MAX268]],1,no,2,3
[MAX[MAX309][SM244]8],9,no,2,3
[SM[MIN135]1[MAX032]],5,no,2,3
[MIN[MAX879][MAX825]4],4,no,2,3
[MIN[MIN354][MIN768]1],1,no,2,3
[SM3[MAX824][MIN316]],2,no,2,3
[MIN[MAX399][MIN394]7],3,no,2,3
[MAX[MAX661][MIN265]9],9,no,2,3
[SM[SM759]5[MAX260]],2,no,2,3
[MAX[SM139]1[MIN307]],3,no,2,3
[SM0[MAX458][SM739]],7,no,2,3
[MIN6[MIN537][SM292]],3,no,2,3
[MAX[MAX754][MIN752]1],7,no,2,3
[MAX9[MAX758][MIN068]],9,no,2,3
[MIN[MAX899][MAX395]8],8,no,2,3
[SM[MAX677][SM842]7],8,no,2,3
[MIN[SM898][SM135]0],0,no,2,3
[MIN6[MIN280][SM650]],0,no,2,3
[SM[MAX068][SM841]6],7,no,2,3
[MIN[MAX678]4[SM447]],4,no,2,3
[SM[MIN169][SM670]8],2,no,2,3
[MAX[MIN372]2[SM759]],2,no,2,3
[MAX6[SM186][MAX152]],6,no,2,3
[MAX[SM849][MIN779]9],9,no,2,3
[MIN8[MIN946][MAX722]],4,no,2,3
[MAX[MIN763][MIN665]8],8,no,2,3
[MIN[MIN792]6[MAX441]],2,no,2,3
[SM[SM631]9[MIN612]],0,no,2,3
[MAX[MIN384]4[SM996]],4,no,2,3
[MIN[SM151][MIN138]7],1,no,2,3
[SM[MAX296]6[SM251]],3,no,2,3
[MIN[MAX767][MIN199]9],1,no,2,3
[SM[MAX363]2[MIN502]],8,no,2,3
[MIN2[MIN156][SM920]],1,no,2,3
[SM[MIN637][SM871]8],7,no,2,3
[MAX9[MIN999][MIN499]],9,no,2,3
[MAX[SM501]6[MAX941]],9,no,2,3
[MAX[MIN850]9[MAX912]],9,no,2,3
[SM6[MAX743][MAX969]],2,no,2,3
[MIN[MAX430][MIN588]9],4,no,2,3
[MAX7[SM620][MAX762]],8,no,2,3
[MAX[MAX031][MIN622]9],9,no,2,3
[MIN[MAX561][MAX845]2],2,no,2,3
[SM2[SM287][MAX451]],4,no,2,3
[MIN[MAX016][MIN339]3],3,no,2,3
[SM[SM000][SM605]5],6,no,2,3
[SM[SM190][MIN130]2],2,no,2,3
[MIN[SM206][MIN143]4],1,no,2,3
[MIN[MIN422]9[SM077]],2,no,2,3
[MAX[MAX171]9[SM450]],9,no,2,3
[MIN3[MIN076][MIN091]],0,no,2,3
[MIN1[MIN279][MAX841]],1,no,2,3
[SM1[MAX647][SM558]],6,no,2,3
[MIN[MAX478][MIN950]4],0,no,2,3
[MAX[SM357]6[MIN045]],6,no,2,3
[MIN3[SM241][MIN861]],1,no,2,3
[MAX[SM905]2[SM837]],8,no,2,3
[MAX2[MAX366][MIN473]],6,no,2,3
[MIN[MIN581][MAX256]8],1,no,2,3
[MIN[MAX035][MAX455]5],5,no,2,3
[SM[MAX321][MAX707]6],6,no,2,3
[MIN[MIN061]3[MAX241]],0,no,2,3
[SM[MIN254]4[MAX340]],0,no,2,3
[MAX[MIN507]1[SM629]],7,no,2,3
[MIN[MAX289][MAX813]6],6,no,2,3
[MAX0[MAX303][SM430]],7,no,2,3
[MIN8[MAX075][MIN474]],4,no,2,3
[MIN[MAX665]2[MAX226]],2,no,2,3
[MAX[MAX015][SM797]4],5,no,2,3
[SM[MIN544][MAX533]5],4,no,2,3
[MAX3[MAX332][MAX596]],9,no,2,3
[MAX[MAX398][SM277]8],9,no,2,3
[MIN[SM685][MAX986]0],0,no,2,3
[MAX6[SM055][SM241]],7,no,2,3
[MIN0[MAX610][MIN310]],0,no,2,3
[MIN[MAX285]6[SM813]],2,no,2,3
[MIN[SM716][MAX307]5],4,no,2,3
[MAX[SM746]7[SM715]],7,no,2,3
[MAX6[MAX504][MAX971]],9,no,2,3
[SM8[SM050][MAX215]],8,no,2,3
[SM[MIN746]3[MAX908]],6,no,2,3
[MAX[MAX400]6[MAX040]],6,no,2,3
[SM[MAX609][SM095]6],9,no,2,3
[MIN[MIN102][SM221]4],0,no,2,3
[MIN[SM512][MAX543]0],0,no,2,3
[SM6[SM043][MAX799]],2,no,2,3
[MIN[SM310]7[SM910]],0,no,2,3
[MAX0[SM962][MAX467]],7,no,2,3
[MIN[MAX218]6[SM950]],4,no,2,3
[MIN[SM728]0[MAX528]],0,no,2,3
[MAX[SM155]3[MAX338]],8,no,2,3
[MIN6[SM733][MAX958]],3,no,2,3
[SM1[MAX900][SM100]],1,no,2,3
[MAX[MIN441]2[MIN848]],4,no,2,3
[MAX[MAX023][MIN548]2],4,no,2,3
[MAX[MIN662]7[MIN893]],7,no,2,3
[MIN[MAX770][SM423]5],5,no,2,3
[MIN[SM109][MIN796]6],0,no,2,3
[MIN[SM712][MAX049]2],0,no,2,3
[MAX[MIN443][MIN918]0],3,no,2,3
[MIN0[MIN214][SM656]],0,no,2,3
[SM7[SM681][MIN334]],5,no,2,3
[MAX[MIN612][MAX872]8],8,no,2,3
[MAX9[MIN936][MIN259]],9,no,2,3
[MAX7[MAX367][MIN685]],7,no,2,3
[MIN1[MIN103][MIN403]],0,no,2,3
[MAX[MAX209]4[SM146]],9,no,2,3
[MIN[SM700]9[MIN323]],2,no,2,3
[MAX[MIN885]7[MAX043]],7,no,2,3
