X,Y,extra,nesting,num_operands
[MIN[MIN216]0[MIN907]],MIN90,no,2,3
[MIN0[MAX168][MIN313]],MIN31,no,2,3
[MAX[MIN690]1[MIN198]],MIN19,no,2,3
[MAX[MIN242]9[MIN500]],MIN50,no,2,3
[MAX[MAX733][SM894]0],SM89,no,2,3
[MIN[MAX524][MAX320]8],MAX32,no,2,3
[SM[MAX286]8[MIN214]],MIN21,no,2,3
[SM[SM577]1[SM075]],SM07,no,2,3
[MIN[SM031]3[MAX887]],MAX88,no,2,3
[SM[SM697]4[SM598]],SM59,no,2,3
[SM2[MAX546][SM620]],SM62,no,2,3
[SM6[MAX063][MAX361]],MAX36,no,2,3
[MAX[SM880]1[SM121]],SM12,no,2,3
[SM[MAX945]5[MIN544]],MIN54,no,2,3
[MAX5[MIN311][SM746]],SM74,no,2,3
[MIN[MIN818][MAX144]8],MAX14,no,2,3
[SM[MAX284][MIN241]1],MIN24,no,2,3
[SM[SM137]8[MAX298]],MAX29,no,2,3
[SM[MIN355]8[MAX312]],MAX31,no,2,3
[MAX[SM014]1[MAX095]],MAX09,no,2,3
[MAX7[MIN524][MIN099]],MIN09,no,2,3
[SM[SM655][MAX491]8],MAX49,no,2,3
[SM[MAX635]1[SM324]],SM32,no,2,3
[SM[MAX072][SM023]7],SM02,no,2,3
[MAX[SM532][MAX720]9],MAX72,no,2,3
[SM6[MIN516][MIN407]],MIN40,no,2,3
[MAX[MAX216]1[MIN316]],MIN31,no,2,3
[MIN[SM103]3[MIN530]],MIN53,no,2,3
[MIN5[MIN263][SM021]],SM02,no,2,3
[SM[MIN348][MAX000]1],MAX00,no,2,3
[MAX[MIN431]3[MAX197]],MAX19,no,2,3
[MAX[SM802]3[SM392]],SM39,no,2,3
[MIN1[SM742][SM099]],SM09,no,2,3
[MAX[MIN222]5[MIN318]],MIN31,no,2,3
[MIN[SM799]7[SM494]],SM49,no,2,3
[MAX4[MAX424][SM249]],SM24,no,2,3
[MIN3[SM209][MIN898]],MIN89,no,2,3
[MIN[MIN355][SM563]9],SM56,no,2,3
[SM[MAX336][MIN818]2],MIN81,no,2,3
[MAX[MIN417][SM749]3],SM74,no,2,3
[MIN1[MIN415][MIN995]],MIN99,no,2,3
[MAX[MAX366]7[MIN666]],MIN66,no,2,3
[MAX[MIN062]4[MAX330]],MAX33,no,2,3
[MAX[MAX495][MAX068]6],MAX06,no,2,3
[SM8[MAX861][MIN680]],MIN68,no,2,3
[MIN[MIN756]4[SM938]],SM93,no,2,3
[MAX[MIN355][MAX370]9],MAX37,no,2,3
[MIN[MAX085][MAX407]4],MAX40,no,2,3
[MIN5[MAX418][MAX313]],MAX31,no,2,3
[MAX[SM211][SM652]7],SM65,no,2,3
[SM8[MIN471][MAX366]],MAX36,no,2,3
[MAX8[MAX898][MAX884]],MAX88,no,2,3
[MAX[MAX039][MIN584]5],MIN58,no,2,3
[MIN[MAX679]4[MIN926]],MIN92,no,2,3
[SM3[MIN200][SM888]],SM88,no,2,3
[MAX5[MIN340][MAX400]],MAX40,no,2,3
[MAX[MAX643][MAX838]0],MAX83,no,2,3
[SM7[MAX244][SM650]],SM65,no,2,3
[MAX9[MAX663][SM857]],SM85,no,2,3
[SM7[SM975][MIN254]],MIN25,no,2,3
[MAX[MIN122][MAX474]3],MAX47,no,2,3
[SM4[MAX731][MAX531]],MAX53,no,2,3
[MAX[MIN694]4[SM457]],SM45,no,2,3
[MIN1[SM196][MAX287]],MAX28,no,2,3
[MIN2[MAX861][MAX770]],MAX77,no,2,3
[MAX9[MIN589][MAX046]],MAX04,no,2,3
[MIN[SM651]1[SM290]],SM29,no,2,3
[SM[SM083][MIN106]4],MIN10,no,2,3
[MIN8[MAX005][MIN401]],MIN40,no,2,3
[MAX0[SM361][SM784]],SM78,no,2,3
[SM[MIN529][SM825]4],SM82,no,2,3
[MIN[MIN591][SM167]8],SM16,no,2,3
[MAX[SM154][MIN288]2],MIN28,no,2,3
[MIN[MAX058][MAX201]6],MAX20,no,2,3
[SM[SM083][MAX737]2],MAX73,no,2,3
[MAX7[MIN647][MIN266]],MIN26,no,2,3
[MAX[MAX948][MAX096]7],MAX09,no,2,3
[MAX[MIN043][MAX146]8],MAX14,no,2,3
[MIN[MAX410][SM698]1],SM69,no,2,3
[SM[MIN393][SM515]0],SM51,no,2,3
[MIN0[MAX434][MIN825]],MIN82,no,2,3
[MIN[MIN379][MAX773]3],MAX77,no,2,3
[SM[MAX819][SM461]8],SM46,no,2,3
[SM[MIN001][MAX584]6],MAX58,no,2,3
[MIN[MIN231][MIN527]4],MIN52,no,2,3
[MAX[SM271][MAX896]2],MAX89,no,2,3
[SM5[MIN518][MIN684]],MIN68,no,2,3
[SM4[MAX100][MIN720]],MIN72,no,2,3
[MAX[MIN905]0[MIN594]],MIN59,no,2,3
[MAX[MIN745][SM978]7],SM97,no,2,3
[MIN[MIN267]4[SM428]],SM42,no,2,3
[SM[SM503][MIN698]2],MIN69,no,2,3
[MAX[MIN127][MIN869]0],MIN86,no,2,3
[SM[MAX520][MAX603]9],MAX60,no,2,3
[MAX8[SM585][MAX913]],MAX91,no,2,3
[MIN[MAX797][MIN076]7],MIN07,no,2,3
[SM[MIN609]3[MAX178]],MAX17,no,2,3
[MAX8[MIN632][SM178]],SM17,no,2,3
[MIN[MIN686]9[SM516]],SM51,no,2,3
[MAX[SM954]2[SM443]],SM44,no,2,3
[MIN1[SM610][SM148]],SM14,no,2,3
[SM[MAX959]5[MIN112]],MIN11,no,2,3
[SM2[SM818][SM835]],SM83,no,2,3
[MAX[SM628][MIN255]9],MIN25,no,2,3
[MAX[MIN538]0[SM613]],SM61,no,2,3
[SM1[SM095][MAX934]],MAX93,no,2,3
[MIN[MAX646][MAX821]9],MAX82,no,2,3
[SM4[SM609][MIN936]],MIN93,no,2,3
[SM[MAX731]1[SM884]],SM88,no,2,3
[MAX5[MAX010][MAX299]],MAX29,no,2,3
[MIN[MAX919][SM828]7],SM82,no,2,3
[SM[SM769][MAX909]3],MAX90,no,2,3
[SM[MAX457]8[MAX972]],MAX97,no,2,3
[MIN[MIN649]7[MAX823]],MAX82,no,2,3
[MIN[MAX831][MIN516]8],MIN51,no,2,3
[MIN[SM369][SM080]0],SM08,no,2,3
[MAX3[SM778][SM865]],SM86,no,2,3
[SM[MIN071]9[SM183]],SM18,no,2,3
[MAX[SM895]2[MAX513]],MAX51,no,2,3
[MAX[MAX477][SM370]9],SM37,no,2,3
[MIN[MIN610][SM759]8],SM75,no,2,3
[MAX1[SM444][SM164]],SM16,no,2,3
[MAX1[MIN318][MAX919]],MAX91,no,2,3
[SM9[MAX924][SM537]],SM53,no,2,3
[MIN[MAX043]1[MAX663]],MAX66,no,2,3
[MAX7[MIN509][SM478]],SM47,no,2,3
[MAX[MIN882][SM639]0],SM63,no,2,3
[MAX[SM714][SM770]4],SM77,no,2,3
[SM[MAX370][MAX315]6],MAX31,no,2,3
[SM[SM811]7[MIN356]],MIN35,no,2,3
[MAX[MAX787][MAX739]1],MAX73,no,2,3
[MIN[SM327][MIN508]6],MIN50,no,2,3
[SM1[MIN173][MAX582]],MAX58,no,2,3
[MAX9[SM059][SM368]],SM36,no,2,3
[MAX[MAX750]7[MIN467]],MIN46,no,2,3
[MIN1[MAX278][SM717]],SM71,no,2,3
[MIN2[MIN009][MAX767]],MAX76,no,2,3
[SM[SM750]0[MIN494]],MIN49,no,2,3
[MAX[MAX448][SM821]9],SM82,no,2,3
[SM[MAX153][MIN471]2],MIN47,no,2,3
[SM[MIN865]1[MIN464]],MIN46,no,2,3
[MAX8[MAX605][MAX988]],MAX98,no,2,3
[MIN[SM564]4[SM641]],SM64,no,2,3
[MIN[SM006]1[MAX566]],MAX56,no,2,3
[MAX[SM271][SM384]1],SM38,no,2,3
[MAX[MAX698][MAX436]3],MAX43,no,2,3
[MIN0[MAX257][MAX424]],MAX42,no,2,3
[MIN[MIN521][SM610]7],SM61,no,2,3
[MIN3[MAX479][MIN747]],MIN74,no,2,3
[MIN[MAX000][MIN879]9],MIN87,no,2,3
[MIN[SM528]8[MIN413]],MIN41,no,2,3
[SM[MAX528]0[MAX940]],MAX94,no,2,3
[SM[SM464][MIN043]4],MIN04,no,2,3
[SM[MIN367]0[SM304]],SM30,no,2,3
[SM[MAX787][MIN761]0],MIN76,no,2,3
[MIN[MAX682]8[MAX293]],MAX29,no,2,3
[MIN[MIN820][MAX616]8],MAX61,no,2,3
[MIN7[MAX670][MIN995]],MIN99,no,2,3
[SM3[MAX889][SM200]],SM20,no,2,3
[MIN[MIN380][SM217]5],SM21,no,2,3
[SM[MIN228][MAX098]8],MAX09,no,2,3
[MAX[SM781]2[SM498]],SM49,no,2,3
[MAX9[SM527][MIN545]],MIN54,no,2,3
[MAX[SM672][MAX990]7],MAX99,no,2,3
[SM[SM446][SM700]4],SM70,no,2,3
[SM[MIN383]1[SM196]],SM19,no,2,3
[MIN[MIN462][MAX288]1],MAX28,no,2,3
[SM1[MIN482][SM341]],SM34,no,2,3
[SM[SM969]0[SM356]],SM35,no,2,3
[MIN2[MAX517][SM611]],SM61,no,2,3
[MAX[MIN263]1[MIN051]],MIN05,no,2,3
[MIN[MIN047][MAX013]2],MAX01,no,2,3
[SM[SM923][SM432]2],SM43,no,2,3
[SM[MIN008]8[SM305]],SM30,no,2,3
[SM[SM541][MAX568]8],MAX56,no,2,3
[MAX[MAX834][MAX274]6],MAX27,no,2,3
[MIN[MIN584]1[MIN843]],MIN84,no,2,3
[MIN[SM598][MAX489]0],MAX48,no,2,3
[MIN4[MIN180][MIN928]],MIN92,no,2,3
[MIN[MIN246][SM891]9],SM89,no,2,3
[MIN9[SM571][MIN279]],MIN27,no,2,3
[SM9[MAX599][MIN650]],MIN65,no,2,3
[MAX[MAX907]8[SM825]],SM82,no,2,3
[MIN1[MIN401][MIN103]],MIN10,no,2,3
[MIN[MIN765][MAX736]6],MAX73,no,2,3
[SM[MAX705][MIN964]1],MIN96,no,2,3
[MIN[SM729][MIN091]8],MIN09,no,2,3
[SM[MAX784][SM464]0],SM46,no,2,3
[MAX8[MIN739][SM302]],SM30,no,2,3
[MAX[MAX948]8[MAX754]],MAX75,no,2,3
[MAX8[MAX928][SM309]],SM30,no,2,3
[MAX4[MAX420][MIN808]],MIN80,no,2,3
[MAX[MAX815]4[MIN366]],MIN36,no,2,3
[MIN[MAX977]1[MAX861]],MAX86,no,2,3
[MIN[MIN817][MAX425]8],MAX42,no,2,3
[MIN3[SM822][SM380]],SM38,no,2,3
[MIN[MIN723]9[MIN259]],MIN25,no,2,3
[MAX1[MAX218][MIN815]],MIN81,no,2,3
[SM[MAX462][SM076]4],SM07,no,2,3
[SM[MAX318][SM049]6],SM04,no,2,3
[MIN[SM877][MAX090]7],MAX09,no,2,3
[MIN[MAX971][SM731]6],SM73,no,2,3
[MIN4[MAX110][SM436]],SM43,no,2,3
[MAX[MAX962][SM652]1],SM65,no,2,3
[MIN9[MAX521][MAX116]],MAX11,no,2,3
[MAX[SM849]7[MAX331]],MAX33,no,2,3
[SM3[SM305][MIN630]],MIN63,no,2,3
[SM6[MAX156][SM526]],SM52,no,2,3
[MAX7[MAX392][MIN389]],MIN38,no,2,3
[MIN9[MAX221][SM152]],SM15,no,2,3
[MIN[MAX872][MIN905]6],MIN90,no,2,3
[SM[SM696]9[MIN646]],MIN64,no,2,3
[MAX[MIN166][MAX588]5],MAX58,no,2,3
[MAX[SM353]6[SM294]],SM29,no,2,3
[MIN7[SM197][MAX144]],MAX14,no,2,3
[SM[SM788]0[MIN680]],MIN68,no,2,3
[MAX[MAX237]3[MIN533]],MIN53,no,2,3
[SM[MIN381][MIN501]4],MIN50,no,2,3
[SM0[MAX615][SM962]],SM96,no,2,3
[MIN7[SM092][SM382]],SM38,no,2,3
[MAX[MAX702]3[MAX421]],MAX42,no,2,3
[MIN[MAX995][MAX170]8],MAX17,no,2,3
[MAX[MIN221][MAX163]0],MAX16,no,2,3
[MAX[MIN472]7[MIN700]],MIN70,no,2,3
[SM[MIN325][SM765]5],SM76,no,2,3
[MAX3[SM534][SM906]],SM90,no,2,3
[MAX[MAX423][MIN040]8],MIN04,no,2,3
[MAX6[MAX367][MAX532]],MAX53,no,2,3
[MAX[MIN292][SM888]0],SM88,no,2,3
[MIN[MIN960]3[MAX094]],MAX09,no,2,3
[MAX[MAX986][MAX894]7],MAX89,no,2,3
[MIN[SM347][SM543]1],SM54,no,2,3
[MIN[MAX577][MAX668]8],MAX66,no,2,3
[MIN9[MAX521][MAX471]],MAX47,no,2,3
[MIN[MIN615]4[MIN495]],MIN49,no,2,3
[SM[MIN502]4[MAX682]],MAX68,no,2,3
[MIN2[SM447][MIN868]],MIN86,no,2,3
[MIN6[MIN921][MIN073]],MIN07,no,2,3
[MAX[MIN287][MIN606]3],MIN60,no,2,3
[MAX[MIN294][SM649]4],SM64,no,2,3
[SM[SM502][MIN483]1],MIN48,no,2,3
[MAX[SM409]4[MAX835]],MAX83,no,2,3
[MIN[MAX579]6[MAX566]],MAX56,no,2,3
[MAX7[MAX064][MAX177]],MAX17,no,2,3
[MAX0[SM415][MIN488]],MIN48,no,2,3
[MIN[SM521]3[MIN986]],MIN98,no,2,3
[MAX[MIN444][MAX065]5],MAX06,no,2,3
[SM7[MAX268][SM266]],SM26,no,2,3
[MAX[SM882]4[MAX402]],MAX40,no,2,3
[MIN[SM205]1[MAX541]],MAX54,no,2,3
[MAX6[SM724][MAX952]],MAX95,no,2,3
[MIN[MIN740][SM839]7],SM83,no,2,3
[MAX[SM824][MIN906]4],MIN90,no,2,3
[SM[MAX650]4[SM704]],SM70,no,2,3
[SM[MIN600][SM956]8],SM95,no,2,3
[MIN6[SM478][MIN701]],MIN70,no,2,3
[MIN7[MIN673][SM064]],SM06,no,2,3
[MAX[MIN396][MAX301]2],MAX30,no,2,3
[SM[MAX277][MIN302]4],MIN30,no,2,3
[SM[MIN931][SM738]9],SM73,no,2,3
[SM1[MAX689][MAX734]],MAX73,no,2,3
[MIN0[MIN980][SM765]],SM76,no,2,3
[MIN2[MIN586][MAX056]],MAX05,no,2,3
[MAX[SM398]0[MIN966]],MIN96,no,2,3
[MAX2[SM602][MAX530]],MAX53,no,2,3
[SM[MAX537][MAX370]5],MAX37,no,2,3
[SM[SM730]2[MAX861]],MAX86,no,2,3
[SM3[MAX452][MIN797]],MIN79,no,2,3
[SM[MAX392][MAX717]8],MAX71,no,2,3
[MIN[MAX643]4[SM857]],SM85,no,2,3
[MIN[MIN402]1[MIN752]],MIN75,no,2,3
[SM[SM767]3[MIN980]],MIN98,no,2,3
[MAX[MIN699][MAX187]1],MAX18,no,2,3
[SM[SM044][SM430]7],SM43,no,2,3
[MIN[MIN109][MAX381]4],MAX38,no,2,3
[MIN5[SM139][SM107]],SM10,no,2,3
[MIN[SM151]0[SM953]],SM95,no,2,3
[MAX[MIN620]9[MIN386]],MIN38,no,2,3
[MIN[MAX916][MIN220]0],MIN22,no,2,3
[MIN5[MAX211][SM016]],SM01,no,2,3
[SM[SM082][SM719]9],SM71,no,2,3
[MAX6[SM836][MAX357]],MAX35,no,2,3
[MAX[MAX922][SM505]2],SM50,no,2,3
[SM[MIN923][MIN145]0],MIN14,no,2,3
[SM[MIN509][MAX410]6],MAX41,no,2,3
[SM3[SM084][SM554]],SM55,no,2,3
[MIN[SM618]4[MIN941]],MIN94,no,2,3
[SM3[MIN344][MIN222]],MIN22,no,2,3
[MIN[SM949]5[MAX991]],MAX99,no,2,3
[MIN[SM714][MAX412]7],MAX41,no,2,3
[MAX[MAX610][MIN778]1],MIN77,no,2,3
[MAX8[MAX253][MIN295]],MIN29,no,2,3
[MAX3[SM465][SM228]],SM22,no,2,3
[MAX5[MIN787][SM845]],SM84,no,2,3
[MAX[SM295][MAX967]9],MAX96,no,2,3
[SM[MIN268]3[MIN688]],MIN68,no,2,3
[SM[MAX745]9[MAX966]],MAX96,no,2,3
[MIN[MIN572][MIN732]2],MIN73,no,2,3
[MIN9[SM295][SM855]],SM85,no,2,3
[MAX3[MIN522][MIN810]],MIN81,no,2,3
[MIN[MIN849]5[SM267]],SM26,no,2,3
[SM9[MIN598][MIN844]],MIN84,no,2,3
[MIN[MIN540][MAX460]4],MAX46,no,2,3
[SM0[MIN001][MIN879]],MIN87,no,2,3
[MAX[SM002][SM637]0],SM63,no,2,3
[MAX[MAX307]7[MIN214]],MIN21,no,2,3
[MIN8[MIN831][MIN235]],MIN23,no,2,3
[MIN[MAX363][MAX863]1],MAX86,no,2,3
[MIN[MIN039]7[MIN142]],MIN14,no,2,3
[MIN0[MIN354][MAX471]],MAX47,no,2,3
[MIN[MIN667]8[SM441]],SM44,no,2,3
[MAX[MAX894][MIN594]1],MIN59,no,2,3
[SM[MAX836]0[MAX240]],MAX24,no,2,3
[MIN[MAX259]8[SM289]],SM28,no,2,3
[MAX[MIN028]0[MIN895]],MIN89,no,2,3
[SM[MIN488][MAX080]5],MAX08,no,2,3
[SM[MIN266][MAX057]4],MAX05,no,2,3
[MAX[SM566][MIN914]0],MIN91,no,2,3
[MAX[MIN832][MAX670]3],MAX67,no,2,3
[MIN[SM526][MAX664]8],MAX66,no,2,3
[MIN[MIN719][MIN461]1],MIN46,no,2,3
[SM1[MAX307][MIN427]],MIN42,no,2,3
[MAX[MAX485]2[MAX744]],MAX74,no,2,3
[MAX[MIN763]1[MAX947]],MAX94,no,2,3
[MAX[MAX870]9[SM953]],SM95,no,2,3
[MAX[MIN174][MAX601]7],MAX60,no,2,3
[MIN8[MAX772][MAX976]],MAX97,no,2,3
[MAX4[MAX658][MIN478]],MIN47,no,2,3
[SM1[SM132][MIN584]],MIN58,no,2,3
[SM1[MAX483][SM761]],SM76,no,2,3
[MIN[MAX637]5[MAX691]],MAX69,no,2,3
[SM[MIN486][SM698]6],SM69,no,2,3
[SM[MIN160]5[MAX926]],MAX92,no,2,3
[MAX0[MAX122][MAX935]],MAX93,no,2,3
[MAX0[MIN107][SM889]],SM88,no,2,3
[MAX4[SM066][SM916]],SM91,no,2,3
[SM[MIN185][MAX758]9],MAX75,no,2,3
[SM6[MIN103][SM266]],SM26,no,2,3
[MIN[SM063][MAX447]9],MAX44,no,2,3
[SM4[SM418][MIN719]],MIN71,no,2,3
[SM[MAX921][SM389]3],SM38,no,2,3
[SM[MAX486][MIN758]6],MIN75,no,2,3
[SM[MIN304][MAX414]0],MAX41,no,2,3
[MAX0[MIN449][MIN975]],MIN97,no,2,3
[SM[MAX442][MIN627]7],MIN62,no,2,3
[SM[SM586][MAX605]4],MAX60,no,2,3
[SM7[MIN413][SM213]],SM21,no,2,3
[MIN8[MIN971][MIN474]],MIN47,no,2,3
[SM[SM078][MAX382]2],MAX38,no,2,3
[SM9[MAX634][MIN191]],MIN19,no,2,3
[SM[MAX056]8[MAX560]],MAX56,no,2,3
[MIN[SM687]1[MIN853]],MIN85,no,2,3
[MIN3[MIN152][MAX910]],MAX91,no,2,3
[MAX1[MAX686][MIN657]],MIN65,no,2,3
[MAX[SM652][SM526]5],SM52,no,2,3
[SM2[SM695][MAX148]],MAX14,no,2,3
[MIN[SM966]0[MAX031]],MAX03,no,2,3
[MIN[SM403]8[MIN340]],MIN34,no,2,3
[MIN[MIN454][MIN426]5],MIN42,no,2,3
[SM[MAX006]9[SM730]],SM73,no,2,3
[MIN1[MIN079][MAX307]],MAX30,no,2,3
[MIN[SM846][MIN991]4],MIN99,no,2,3
[MIN[MAX191][MIN444]9],MIN44,no,2,3
[MAX[SM123][SM114]9],SM11,no,2,3
[MAX[SM307][MIN109]9],MIN10,no,2,3
[SM[SM734][MAX630]3],MAX63,no,2,3
[MAX[SM138]2[SM878]],SM87,no,2,3
[MIN[MAX210]6[MIN576]],MIN57,no,2,3
[MAX9[SM790][MAX650]],MAX65,no,2,3
[MIN2[MIN763][MAX016]],MAX01,no,2,3
[MAX[SM547][SM735]1],SM73,no,2,3
[MAX[MAX025][MAX554]6],MAX55,no,2,3
[MAX[MIN029][SM500]1],SM50,no,2,3
[MAX[MAX793]6[MAX882]],MAX88,no,2,3
[MAX4[SM945][MAX029]],MAX02,no,2,3
[MAX[MAX740][SM556]1],SM55,no,2,3
[MAX8[MIN278][MAX003]],MAX00,no,2,3
[MIN[SM220]3[SM700]],SM70,no,2,3
[SM[MAX159]8[SM328]],SM32,no,2,3
[MIN[SM241]2[MIN969]],MIN96,no,2,3
[MAX7[SM452][MIN313]],MIN31,no,2,3
[MIN[MAX366]8[SM196]],SM19,no,2,3
[MIN[SM179][MAX750]2],MAX75,no,2,3
[SM[MIN872][MAX538]5],MAX53,no,2,3
[MIN[MAX489]4[SM311]],SM31,no,2,3
[SM9[SM597][MIN297]],MIN29,no,2,3
[SM[SM834]9[MAX063]],MAX06,no,2,3
[SM[SM123][SM445]0],SM44,no,2,3
[MAX2[SM378][MAX681]],MAX68,no,2,3
[SM5[MIN714][MAX042]],MAX04,no,2,3
[SM[MIN893][SM167]8],SM16,no,2,3
[MIN[MAX580]8[MAX226]],MAX22,no,2,3
[MAX0[MIN220][SM240]],SM24,no,2,3
[MIN[MIN816][MIN264]8],MIN26,no,2,3
[SM[MAX410][SM835]6],SM83,no,2,3
[MAX[MAX043]7[MIN007]],MIN00,no,2,3
[MIN[MIN410]3[SM023]],SM02,no,2,3
[MAX[MAX051][MAX802]2],MAX80,no,2,3
[MAX[MAX055][MAX338]0],MAX33,no,2,3
[SM[MAX484]6[MIN813]],MIN81,no,2,3
[MAX7[MIN339][MIN732]],MIN73,no,2,3
[SM[SM908][SM308]5],SM30,no,2,3
[SM[MAX959]6[MAX417]],MAX41,no,2,3
[SM4[MAX302][MIN492]],MIN49,no,2,3
[SM3[MIN674][MIN385]],MIN38,no,2,3
[MAX9[MIN941][MAX293]],MAX29,no,2,3
[MIN[MAX958][MIN355]9],MIN35,no,2,3
[MAX[SM594][SM452]2],SM45,no,2,3
[SM[MAX846][MIN176]6],MIN17,no,2,3
[MIN3[MAX607][SM106]],SM10,no,2,3
[MIN1[MIN226][MAX608]],MAX60,no,2,3
[SM[MAX432]2[SM754]],SM75,no,2,3
[MAX[MAX160]2[MAX589]],MAX58,no,2,3
[SM1[MAX461][SM177]],SM17,no,2,3
[SM[MAX286][MIN975]3],MIN97,no,2,3
[SM[SM369][MAX827]4],MAX82,no,2,3
[SM2[SM822][MAX207]],MAX20,no,2,3
[MAX[MIN112]1[MIN576]],MIN57,no,2,3
[SM[SM613][MIN638]4],MIN63,no,2,3
[SM[MAX101]6[MAX307]],MAX30,no,2,3
[SM6[MIN403][MIN952]],MIN95,no,2,3
[SM8[MAX279][MIN765]],MIN76,no,2,3
[SM0[MAX100][MIN315]],MIN31,no,2,3
[MAX6[MIN276][MAX354]],MAX35,no,2,3
[MIN9[SM377][SM163]],SM16,no,2,3
[MAX3[MIN799][SM073]],SM07,no,2,3
[SM6[MIN982][MAX884]],MAX88,no,2,3
[MIN[SM432][MAX268]7],MAX26,no,2,3
[MAX[MIN497]3[MIN921]],MIN92,no,2,3
[MAX[MAX157][MIN862]5],MIN86,no,2,3
[MAX[MAX318][MIN340]2],MIN34,no,2,3
[MIN[SM061]6[MIN662]],MIN66,no,2,3
[MIN[MAX587]6[MIN754]],MIN75,no,2,3
[MIN[SM970]9[MAX872]],MAX87,no,2,3
[MAX[MAX816]5[MAX140]],MAX14,no,2,3
[MIN[MIN993][MAX194]9],MAX19,no,2,3
[MAX[MIN659][MAX913]9],MAX91,no,2,3
[SM6[MAX315][MIN297]],MIN29,no,2,3
[SM[SM685][MIN271]3],MIN27,no,2,3
[MAX[MIN200]4[SM541]],SM54,no,2,3
[MIN9[MIN936][MIN102]],MIN10,no,2,3
[SM[MIN982]0[MAX337]],MAX33,no,2,3
[MAX3[MIN115][SM429]],SM42,no,2,3
[MIN[MAX074][SM122]0],SM12,no,2,3
[SM[MIN128]9[MIN809]],MIN80,no,2,3
[SM[MIN511][MIN370]5],MIN37,no,2,3
[MIN[MIN494][SM718]9],SM71,no,2,3
[MIN[MIN599][MAX357]9],MAX35,no,2,3
[MAX[MAX456][MIN895]0],MIN89,no,2,3
[MAX[SM562][MAX389]7],MAX38,no,2,3
[MAX[MAX103]7[SM771]],SM77,no,2,3
[MIN7[MAX313][MAX670]],MAX67,no,2,3
[MAX[MIN278][MAX364]2],MAX36,no,2,3
[SM[SM516][MAX031]1],MAX03,no,2,3
[MIN6[SM075][MIN043]],MIN04,no,2,3
[MAX[MIN239]2[SM628]],SM62,no,2,3
[SM6[MAX848][MAX596]],MAX59,no,2,3
[SM[MAX671]3[MAX829]],MAX82,no,2,3
[SM0[SM790][MAX276]],MAX27,no,2,3
[MAX[SM766][SM652]2],SM65,no,2,3
[MIN[SM617]6[MIN926]],MIN92,no,2,3
[MAX4[MIN342][MIN134]],MIN13,no,2,3
[MIN2[SM934][SM160]],SM16,no,2,3
[MAX[SM380]3[MAX940]],MAX94,no,2,3
[SM3[SM508][SM103]],SM10,no,2,3
[MIN[MAX834]6[MAX732]],MAX73,no,2,3
[SM[MAX175][SM488]0],SM48,no,2,3
[MIN6[SM336][SM383]],SM38,no,2,3
[MIN[SM053]5[MIN207]],MIN20,no,2,3
[MAX[MAX986]6[MIN605]],MIN60,no,2,3
[SM6[MAX745][SM057]],SM05,no,2,3
[MIN[MAX917]7[SM073]],SM07,no,2,3
[MIN[SM099][SM320]1],SM32,no,2,3
[MAX[MAX455]9[SM292]],SM29,no,2,3
[MAX7[MIN337][MIN134]],MIN13,no,2,3
[MIN8[SM604][MAX723]],MAX72,no,2,3
[MIN[SM419][MAX160]9],MAX16,no,2,3
[MIN[SM232][MAX459]3],MAX45,no,2,3
[MAX5[MAX689][SM342]],SM34,no,2,3
[MIN4[SM553][MIN202]],MIN20,no,2,3
[SM[SM844][SM887]6],SM88,no,2,3
[SM[SM346]6[MAX351]],MAX35,no,2,3
[SM6[MAX834][MAX847]],MAX84,no,2,3
[SM4[MIN810][MAX244]],MAX24,no,2,3
[SM[MAX189]2[MIN868]],MIN86,no,2,3
[MIN[MIN173][MAX711]4],MAX71,no,2,3
[MAX0[SM506][MAX780]],MAX78,no,2,3
[MIN[MAX445]7[MIN501]],MIN50,no,2,3
[SM6[MAX758][SM953]],SM95,no,2,3
[MIN[MIN442]0[SM935]],SM93,no,2,3
[MIN5[SM649][MIN026]],MIN02,no,2,3
[SM[MAX200]6[MIN495]],MIN49,no,2,3
[MAX9[MIN126][SM550]],SM55,no,2,3
[MAX4[SM634][MIN486]],MIN48,no,2,3
[MAX[MIN961][SM529]7],SM52,no,2,3
[MIN1[SM734][MIN017]],MIN01,no,2,3
[MIN5[SM863][MIN237]],MIN23,no,2,3
[MIN[MAX836][SM377]3],SM37,no,2,3
[SM7[MIN941][MIN911]],MIN91,no,2,3
[SM1[SM085][SM093]],SM09,no,2,3
[MAX[SM670]4[MIN939]],MIN93,no,2,3
[SM[MAX953]8[MIN841]],MIN84,no,2,3
[SM[SM603][SM643]2],SM64,no,2,3
[MIN[MAX424][SM807]5],SM80,no,2,3
[SM1[MAX660][MAX921]],MAX92,no,2,3
[SM[SM680]2[MIN695]],MIN69,no,2,3
[MAX[MIN425][MIN101]6],MIN10,no,2,3
[MIN[MAX223]6[MIN177]],MIN17,no,2,3
[SM7[SM282][SM419]],SM41,no,2,3
[SM[MAX211]5[MAX589]],MAX58,no,2,3
[SM[MIN922][MAX689]9],MAX68,no,2,3
[MAX[MIN118][SM759]1],SM75,no,2,3
[MAX7[SM581][MAX400]],MAX40,no,2,3
[MAX[SM432][MIN941]3],MIN94,no,2,3
[MAX0[SM261][SM666]],SM66,no,2,3
[MIN[MIN753]5[MAX132]],MAX13,no,2,3
[MAX[MIN626]2[MIN013]],MIN01,no,2,3
